"order_id","date_key","merchant_key","product_key","total_sale_amount"
2396,20251025,1,311,154.54
2397,20251104,3,204,78.27
2397,20251104,3,238,91.95
2398,20251109,15,151,253.20
2398,20251109,15,204,45.22
2399,20251130,17,150,58.43
2399,20251130,17,380,144.92
2400,20251126,5,254,129.40
2400,20251126,5,276,47.10
2401,20251116,5,21,8.52
2401,20251116,5,489,374.32
2402,20251103,1,174,92.04
2402,20251103,1,486,155.40
2403,20251018,3,353,82.50
2403,20251018,3,418,34.82
2404,20251121,3,247,95.25
2404,20251121,3,287,377.36
2405,20251030,9,170,149.90
2405,20251030,9,227,358.92
2406,20251021,8,35,31.58
2406,20251021,8,493,118.90
2407,20251123,16,169,43.88
2407,20251123,16,360,141.88
2408,20251108,3,21,153.42
2408,20251108,3,297,189.56
2409,20251128,11,18,27.63
2409,20251128,11,81,255.40
2410,20251212,4,59,182.64
2410,20251212,4,287,94.55
2411,20251113,18,309,218.49
2411,20251113,18,489,170.94
2412,20251213,5,209,36.69
2412,20251213,5,489,189.51
2413,20251212,17,107,127.50
2413,20251212,17,292,37.56
2414,20251107,19,84,167.52
2414,20251107,19,372,108.14
2415,20251019,2,95,49.25
2415,20251019,2,440,118.32
2416,20251113,2,111,325.44
2416,20251113,2,216,117.68
2417,20251210,1,267,154.23
2417,20251210,1,361,87.96
2418,20251112,3,28,251.79
2418,20251112,3,451,271.44
2419,20251114,14,195,248.28
2419,20251114,14,479,166.70
2420,20251029,14,312,405.48
2420,20251029,14,336,289.29
2421,20251113,19,113,287.31
2421,20251113,19,340,176.28
2422,20251206,18,235,41.58
2422,20251206,18,292,62.14
2423,20251109,7,310,253.20
2423,20251109,7,495,66.95
2424,20251121,5,281,149.22
2424,20251121,5,309,94.88
2425,20251021,2,58,98.38
2425,20251021,2,462,106.32
2426,20251120,2,150,29.26
2426,20251120,2,490,28.82
2427,20251208,10,355,213.96
2427,20251208,10,366,135.32
2428,20251206,6,125,40.89
2428,20251206,6,201,205.59
2429,20251205,15,63,115.74
2429,20251205,15,407,196.41
2430,20251028,6,193,111.84
2430,20251028,6,194,75.40
2431,20251029,8,283,89.54
2431,20251029,8,425,153.75
2432,20251115,11,180,121.62
2432,20251115,11,236,99.14
2433,20251107,13,87,169.72
2433,20251107,13,163,140.49
2434,20251207,7,333,162.60
2434,20251207,7,415,348.92
2435,20251119,2,16,36.60
2435,20251119,2,68,73.60
2436,20251125,8,49,74.60
2436,20251125,8,118,154.64
2437,20251025,1,18,133.34
2437,20251025,1,309,58.53
2438,20251115,13,146,142.64
2438,20251115,13,222,150.44
2439,20251121,3,227,142.90
2439,20251121,3,411,404.32
2440,20251104,4,115,127.78
2440,20251104,4,317,157.82
2441,20251201,1,101,9.23
2441,20251201,1,260,109.71
2442,20251210,9,277,133.80
2442,20251210,9,360,374.76
2443,20251118,16,60,287.13
2443,20251118,16,319,84.21
2444,20251023,15,363,374.08
2444,20251023,15,484,160.56
2445,20251020,13,170,27.78
2445,20251020,13,241,187.56
2446,20251212,17,191,71.22
2446,20251212,17,435,103.26
2447,20251126,13,141,24.50
2447,20251126,13,323,188.28
2448,20251018,17,263,212.79
2448,20251018,17,451,5.66
2449,20251026,12,276,124.47
2449,20251026,12,475,345.56
2450,20251105,5,45,204.12
2450,20251105,5,411,225.24
2451,20251103,13,233,77.90
2451,20251103,13,320,54.96
2452,20251129,3,140,42.66
2452,20251129,3,313,91.44
2453,20251129,4,269,152.50
2453,20251129,4,389,88.53
2454,20251128,18,75,130.98
2454,20251128,18,445,336.28
2455,20251019,9,100,153.75
2455,20251019,9,305,248.76
2456,20251019,2,109,110.96
2456,20251019,2,444,68.24
2457,20251022,4,404,34.59
2457,20251022,4,467,204.21
2458,20251024,13,178,103.58
2458,20251024,13,223,203.54
2459,20251030,11,367,76.92
2459,20251030,11,420,64.50
2460,20251123,4,353,96.34
2460,20251123,4,371,238.02
2461,20251121,8,21,162.80
2461,20251121,8,209,364.36
2462,20251120,17,84,164.98
2462,20251120,17,239,194.66
2463,20251104,7,262,110.94
2463,20251104,7,385,11.34
2464,20251211,12,454,5.60
2464,20251211,12,481,233.55
2465,20251127,17,271,124.92
2465,20251127,17,338,398.72
2466,20251118,2,207,93.63
2466,20251118,2,400,10.46
2467,20251023,20,37,54.94
2467,20251023,20,150,178.36
2468,20251110,20,469,292.32
2468,20251110,20,494,187.84
2469,20251211,7,262,315.80
2469,20251211,7,318,14.60
2470,20251119,13,39,141.48
2470,20251119,13,462,266.73
2471,20251108,17,377,122.96
2471,20251108,17,458,182.68
2472,20251213,13,211,257.40
2472,20251213,13,257,236.58
2473,20251117,4,241,105.80
2473,20251117,4,401,221.13
2474,20251018,6,161,237.60
2474,20251018,6,162,96.04
2475,20251215,2,215,213.84
2475,20251215,2,235,119.31
2476,20251208,3,53,40.20
2476,20251208,3,279,39.38
2477,20251214,14,20,128.54
2477,20251214,14,459,54.62
2478,20251109,12,111,183.72
2478,20251109,12,182,173.76
2479,20251019,2,60,384.12
2479,20251019,2,253,50.16
2480,20251028,18,210,44.01
2480,20251028,18,380,351.72
2481,20251122,13,81,203.46
2481,20251122,13,117,110.76
2482,20251207,10,48,398.40
2482,20251207,10,231,40.70
2483,20251030,10,384,96.81
2483,20251030,10,430,17.83
2484,20251204,10,337,73.56
2484,20251204,10,422,170.34
2485,20251209,14,54,83.19
2485,20251209,14,322,28.41
2486,20251028,8,48,96.14
2486,20251028,8,454,53.12
2487,20251029,18,28,101.28
2487,20251029,18,61,193.17
2488,20251025,11,303,70.92
2488,20251025,11,328,28.12
2489,20251116,16,260,88.80
2489,20251116,16,376,71.42
2490,20251023,14,115,73.88
2490,20251023,14,234,104.12
2491,20251028,4,337,62.62
2491,20251028,4,338,166.35
2492,20251103,16,119,149.30
2492,20251103,16,336,134.92
2493,20251118,6,149,85.93
2493,20251118,6,238,205.36
2494,20251020,8,164,84.76
2494,20251020,8,359,49.50
2495,20251207,10,279,78.60
2495,20251207,10,450,264.51
2496,20251206,8,126,99.34
2496,20251206,8,482,35.80
2497,20251201,13,167,200.92
2497,20251201,13,178,197.73
2498,20251026,3,203,91.95
2498,20251026,3,324,266.91
2499,20251029,2,160,61.14
2499,20251029,2,399,38.70
2500,20251017,15,158,34.51
2500,20251017,15,250,187.02
2501,20251215,1,312,242.82
2501,20251215,1,385,13.28
2502,20251127,13,213,36.37
2502,20251127,13,265,33.00
